Customer ID,Recency,Frequency,Monetary,Cluster,Cluster_name
16655.0,47,8,2718.75,1,Лояльные
16658.0,4,9,573.48,2,Обычные
16660.0,58,3,611.9000000000001,0,Новые
16661.0,176,5,842.1800000000001,2,Обычные
16662.0,30,1,163.8,0,Новые
16663.0,365,1,165.0,3,Группа риска
16664.0,205,1,109.2,3,Группа риска
16666.0,257,1,106.96,3,Группа риска
16668.0,23,7,555.7,2,Обычные
16673.0,315,1,188.83,3,Группа риска
16675.0,77,2,608.86,0,Новые
16676.0,38,2,769.78,0,Новые
16677.0,29,3,849.77,0,Новые
16679.0,2,3,663.31,0,Новые
16680.0,164,2,637.75,3,Группа риска
16681.0,277,1,151.5,3,Группа риска
16683.0,165,2,309.35,3,Группа риска
16686.0,25,9,2008.09,1,Лояльные
16687.0,26,1,157.63,0,Новые
16690.0,29,2,127.45,0,Новые
16691.0,54,2,178.83,0,Новые
16692.0,44,2,638.6999999999999,0,Новые
16693.0,47,3,717.45,0,Новые
16694.0,359,1,98.3,3,Группа риска
16695.0,197,2,193.15,3,Группа риска
16699.0,16,8,964.9,2,Обычные
16702.0,51,5,1100.88,2,Обычные
16704.0,254,2,695.66,3,Группа риска
16707.0,36,4,551.11,0,Новые
16711.0,15,5,1100.45,2,Обычные
16712.0,37,2,621.5600000000001,0,Новые
16714.0,295,3,343.18,3,Группа риска
16715.0,198,1,323.8,3,Группа риска
16716.0,266,1,1248.48,3,Группа риска
16717.0,2,12,3031.6,1,Лояльные
16718.0,5,5,3023.78,1,Лояльные
16719.0,4,10,2054.63,1,Лояльные
16720.0,12,3,438.19,0,Новые
16723.0,79,2,712.48,0,Новые
16724.0,40,1,147.35,0,Новые
16725.0,7,9,1095.64,2,Обычные
16726.0,19,2,706.39,0,Новые
16727.0,28,3,1164.6,2,Обычные
16731.0,284,1,174.05,3,Группа риска
16732.0,32,8,3363.04,1,Лояльные
16733.0,165,1,259.68,3,Группа риска
16736.0,141,8,2904.51,1,Лояльные
16737.0,213,1,417.6,3,Группа риска
16739.0,149,2,459.68,0,Новые
16740.0,31,1,236.81,0,Новые
16741.0,261,1,173.06,3,Группа риска
16742.0,128,13,2387.71,1,Лояльные
16743.0,92,7,2015.17,1,Лояльные
16748.0,24,10,2116.39,1,Лояльные
16752.0,8,1,207.5,0,Новые
16755.0,103,5,1397.4,2,Обычные
16756.0,40,8,1048.02,2,Обычные
16757.0,45,1,163.65,0,Новые
16760.0,66,1,228.0,0,Новые
16763.0,374,1,352.85,3,Группа риска
16765.0,18,1,420.75,0,Новые
16767.0,54,5,2391.2,1,Лояльные
16768.0,19,9,1189.03,2,Обычные
16769.0,114,3,761.36,0,Новые
16770.0,8,6,1155.13,2,Обычные
16771.0,93,5,1720.79,2,Обычные
16772.0,53,5,2785.6,1,Лояльные
16773.0,72,2,249.65,0,Новые
16774.0,59,4,932.93,2,Обычные
16775.0,3,7,1279.63,2,Обычные
16776.0,51,1,231.57,0,Новые
16777.0,36,4,1050.66,2,Обычные
16780.0,43,1,180.36,0,Новые
16781.0,1,3,606.4,0,Новые
16783.0,72,1,391.95,0,Новые
16784.0,12,4,788.93,2,Обычные
16785.0,45,1,533.78,0,Новые
16786.0,29,1,51.84,0,Новые
16787.0,33,4,1035.43,2,Обычные
16788.0,40,3,1352.82,2,Обычные
16791.0,16,10,2239.84,1,Лояльные
16792.0,19,3,513.08,0,Новые
16794.0,16,5,868.1999999999999,2,Обычные
16795.0,1,5,2050.31,2,Обычные
16797.0,29,9,1786.77,1,Лояльные
16798.0,190,4,837.56,3,Группа риска
16799.0,68,3,491.03,0,Новые
16802.0,315,2,582.61,3,Группа риска
16805.0,213,3,636.65,3,Группа риска
16807.0,106,5,943.29,2,Обычные
16809.0,68,4,812.74,2,Обычные
16810.0,50,2,510.5,0,Новые
16812.0,14,4,1737.45,2,Обычные
16815.0,89,2,410.97,0,Новые
16817.0,1,7,1147.6,2,Обычные
16819.0,101,2,182.59,0,Новые
16821.0,17,1,113.35,0,Новые
16822.0,299,3,144.84,3,Группа риска
16823.0,23,7,1894.76,1,Лояльные
16824.0,29,1,225.6,0,Новые
16825.0,14,3,1051.71,2,Обычные
16827.0,29,5,392.13,2,Обычные
16829.0,24,1,316.1,0,Новые
16830.0,78,4,857.7900000000001,2,Обычные
16831.0,200,1,91.8,3,Группа риска
16832.0,64,2,218.46,0,Новые
16833.0,75,2,1302.51,2,Обычные
16834.0,310,1,485.5,3,Группа риска
16835.0,9,9,1290.66,1,Лояльные
16836.0,42,2,530.5,0,Новые
16838.0,166,3,543.76,3,Группа риска
16840.0,239,3,126.71,3,Группа риска
16841.0,64,7,2066.54,1,Лояльные
16844.0,198,2,614.34,3,Группа риска
16845.0,254,1,253.88,3,Группа риска
16846.0,213,2,628.09,3,Группа риска
16847.0,254,1,421.4500000000001,3,Группа риска
16848.0,12,3,1130.2,2,Обычные
16854.0,53,2,1408.96,2,Обычные
16856.0,53,2,323.09000000000003,0,Новые
16857.0,78,1,352.8,0,Новые
16859.0,52,5,1184.6,2,Обычные
16860.0,88,4,1593.67,2,Обычные
16861.0,4,4,750.72,2,Обычные
16862.0,183,4,662.33,3,Группа риска
16863.0,2,2,495.72,0,Новые
16864.0,70,2,409.25,0,Новые
16865.0,37,1,130.95,0,Новые
16867.0,325,1,76.74000000000001,3,Группа риска
16868.0,30,3,393.39,0,Новые
16870.0,105,1,450.16,0,Новые
16872.0,63,3,533.11,0,Новые
16874.0,15,1,217.74,0,Новые
16875.0,70,11,2029.73,1,Лояльные
16876.0,39,1,136.01,0,Новые
16880.0,129,1,321.78,0,Новые
16884.0,192,2,644.08,3,Группа риска
16885.0,21,1,239.23,0,Новые
16887.0,36,2,465.84,0,Новые
16888.0,36,3,437.15,0,Новые
16889.0,33,3,952.23,0,Новые
16890.0,112,3,285.41,0,Новые
16891.0,7,7,1247.12,2,Обычные
16892.0,190,2,236.56,3,Группа риска
16893.0,2,2,255.84,0,Новые
16894.0,138,5,1282.36,2,Обычные
16895.0,74,4,902.28,2,Обычные
16896.0,191,1,103.95,3,Группа риска
16898.0,1,4,443.21,0,Новые
16899.0,14,2,439.46,0,Новые
16901.0,365,1,204.26,3,Группа риска
16903.0,16,3,656.74,0,Новые
16904.0,3,7,1378.1,2,Обычные
16905.0,7,13,1919.02,1,Лояльные
16906.0,64,3,869.03,0,Новые
16907.0,1,5,726.25,2,Обычные
16908.0,358,2,153.59,3,Группа риска
16911.0,263,3,251.35,3,Группа риска
16912.0,57,4,1904.93,2,Обычные
16913.0,287,2,310.47,3,Группа риска
16915.0,22,5,921.5,2,Обычные
16916.0,8,3,547.14,0,Новые
16917.0,268,2,1457.36,3,Группа риска
16918.0,58,12,2094.72,1,Лояльные
16920.0,47,1,355.45,0,Новые
16921.0,78,2,276.88,0,Новые
16922.0,208,1,611.08,3,Группа риска
16925.0,176,1,125.65,3,Группа риска
16926.0,7,6,1180.15,2,Обычные
16931.0,5,3,629.4,0,Новые
16932.0,59,2,278.77,0,Новые
16933.0,25,11,2569.52,1,Лояльные
16934.0,19,5,1139.81,2,Обычные
16935.0,17,3,535.1,0,Новые
16936.0,21,1,288.49,0,Новые
16937.0,135,1,202.1,0,Новые
16939.0,124,3,449.0,0,Новые
16940.0,86,8,3195.53,1,Лояльные
16941.0,247,1,33.0,3,Группа риска
16944.0,245,1,101.36,3,Группа риска
16946.0,19,6,1199.54,2,Обычные
16947.0,38,9,490.25,2,Обычные
16948.0,65,4,433.75,0,Новые
16950.0,3,10,2546.63,1,Лояльные
16952.0,77,3,631.17,0,Новые
16955.0,4,6,767.49,2,Обычные
16958.0,71,1,809.44,0,Новые
16960.0,26,6,1514.93,2,Обычные
16961.0,15,5,538.84,2,Обычные
16962.0,45,1,251.04,0,Новые
16964.0,369,2,207.85,3,Группа риска
16970.0,262,1,71.4,3,Группа риска
16972.0,18,2,786.25,0,Новые
16973.0,22,1,127.0,0,Новые
16974.0,158,2,365.5,3,Группа риска
16975.0,49,5,902.42,2,Обычные
16977.0,31,4,496.0,0,Новые
16978.0,302,2,424.55,3,Группа риска
16979.0,19,4,978.04,2,Обычные
16980.0,64,1,394.37,0,Новые
16983.0,5,5,1778.97,2,Обычные
16986.0,81,9,3015.55,1,Лояльные
16987.0,12,5,898.95,2,Обычные
16988.0,15,1,256.55,0,Новые
16990.0,58,1,165.0,0,Новые
16991.0,57,1,1041.21,0,Новые
16993.0,99,3,1688.15,2,Обычные
16996.0,18,4,616.7,0,Новые
16998.0,80,1,107.0,0,Новые
17000.0,32,2,406.3,0,Новые
17001.0,12,8,2651.23,1,Лояльные
17002.0,79,4,1077.82,2,Обычные
17003.0,38,4,830.16,2,Обычные
17004.0,28,2,1012.22,0,Новые
17005.0,106,3,732.41,0,Новые
17006.0,28,4,854.54,2,Обычные
17007.0,73,1,230.17,0,Новые
17008.0,65,1,81.36,0,Новые
17009.0,187,1,242.06,3,Группа риска
17011.0,283,3,265.8,3,Группа риска
17012.0,361,1,384.16,3,Группа риска
17016.0,212,1,552.4,3,Группа риска
17018.0,23,4,1367.6,2,Обычные
17019.0,4,10,2678.89,1,Лояльные
17020.0,178,2,935.62,3,Группа риска
17021.0,78,6,1182.22,2,Обычные
17022.0,68,1,189.0,0,Новые
17023.0,53,3,800.18,0,Новые
17025.0,9,4,1152.87,2,Обычные
17026.0,5,2,54.15,0,Новые
17027.0,82,3,436.82,0,Новые
17028.0,217,3,1593.83,3,Группа риска
17029.0,18,5,1421.3,2,Обычные
17031.0,14,4,2393.5,2,Обычные
17032.0,77,13,2150.06,1,Лояльные
17033.0,33,1,302.65000000000003,0,Новые
17034.0,43,3,504.75,0,Новые
17035.0,227,2,180.06,3,Группа риска
17036.0,19,1,176.9,0,Новые
17038.0,51,1,630.77,0,Новые
17039.0,240,1,1954.99,3,Группа риска
17040.0,186,1,13.52,3,Группа риска
17041.0,33,3,604.71,0,Новые
17043.0,11,4,881.37,2,Обычные
17045.0,12,2,488.24,0,Новые
17046.0,80,4,1264.05,2,Обычные
17047.0,67,3,1188.33,2,Обычные
17048.0,73,5,1127.13,2,Обычные
17050.0,11,6,1162.82,2,Обычные
17051.0,82,3,467.25,0,Новые
17055.0,81,1,239.55,0,Новые
17056.0,374,1,128.60000000000002,3,Группа риска
17057.0,232,1,294.74,3,Группа риска
17059.0,5,6,2489.79,1,Лояльные
17062.0,1,4,669.85,0,Новые
17063.0,15,12,2155.29,1,Лояльные
17065.0,273,2,194.7,3,Группа риска
17066.0,362,1,228.34,3,Группа риска
17067.0,360,3,454.54,3,Группа риска
17069.0,9,9,3063.18,1,Лояльные
17070.0,46,1,133.18,0,Новые
17071.0,15,6,1352.97,2,Обычные
17072.0,261,1,282.05,3,Группа риска
17074.0,198,1,203.05,3,Группа риска
17075.0,65,6,1407.61,2,Обычные
17076.0,28,3,401.67,0,Новые
17077.0,214,1,306.0,3,Группа риска
17080.0,15,5,669.91,2,Обычные
17081.0,31,4,674.23,0,Новые
17082.0,30,4,2728.18,1,Лояльные
17083.0,38,8,2629.3,1,Лояльные
17084.0,32,2,2249.97,2,Обычные
17087.0,373,1,221.53,3,Группа риска
17089.0,22,1,128.45,0,Новые
17090.0,10,7,1014.09,2,Обычные
17093.0,228,1,235.88,3,Группа риска
17094.0,59,1,100.2,0,Новые
17095.0,60,6,1224.39,2,Обычные
17096.0,16,10,2698.15,1,Лояльные
17097.0,1,2,386.03,0,Новые
17098.0,17,3,591.0699999999999,0,Новые
17099.0,169,1,582.17,3,Группа риска
17101.0,30,3,885.3199999999999,0,Новые
17103.0,358,1,424.3,3,Группа риска
17104.0,59,1,474.03,0,Новые
17106.0,25,1,491.23,0,Новые
17108.0,299,1,174.95,3,Группа риска
17109.0,42,2,410.42,0,Новые
17110.0,156,2,347.4,3,Группа риска
17111.0,61,1,227.97,0,Новые
17112.0,138,1,205.17,0,Новые
17113.0,141,8,2109.16,1,Лояльные
17115.0,158,8,1809.39,1,Лояльные
17116.0,284,1,389.78,3,Группа риска
17121.0,38,1,314.74,0,Новые
17122.0,24,3,432.18,0,Новые
17123.0,75,2,631.87,0,Новые
17126.0,17,4,1065.69,2,Обычные
17127.0,64,5,1155.0300000000002,2,Обычные
17129.0,156,1,31.85,3,Группа риска
17132.0,88,2,1272.8,0,Новые
17134.0,78,1,212.1,0,Новые
17135.0,7,5,803.51,2,Обычные
17136.0,298,1,231.68,3,Группа риска
17137.0,52,6,1133.63,2,Обычные
17141.0,54,4,754.33,2,Обычные
17142.0,40,3,704.75,0,Новые
17143.0,53,2,924.11,0,Новые
17145.0,101,7,3014.64,1,Лояльные
17147.0,49,10,1389.51,1,Лояльные
17149.0,87,1,143.10000000000002,0,Новые
17150.0,12,6,1375.65,2,Обычные
17151.0,371,1,231.90000000000003,3,Группа риска
17152.0,61,1,327.0,0,Новые
17155.0,163,5,640.76,2,Обычные
17156.0,120,2,572.07,0,Новые
17158.0,183,3,695.33,3,Группа риска
17159.0,113,2,560.71,0,Новые
17161.0,80,1,856.01,0,Новые
17163.0,81,2,406.68,0,Новые
17165.0,17,7,1624.95,2,Обычные
17167.0,15,3,867.11,0,Новые
17168.0,134,1,400.2,0,Новые
17169.0,196,2,313.0,3,Группа риска
17170.0,10,3,118.98,0,Новые
17171.0,297,1,159.68,3,Группа риска
17172.0,63,4,597.73,0,Новые
17176.0,162,2,596.1899999999999,3,Группа риска
17177.0,141,1,119.5,0,Новые
17178.0,367,1,436.71,3,Группа риска
17179.0,18,3,795.47,0,Новые
17180.0,58,8,1455.95,2,Обычные
17181.0,9,2,225.45,0,Новые
17182.0,58,2,321.3,0,Новые
17184.0,205,2,198.41000000000005,3,Группа риска
17185.0,227,3,229.46,3,Группа риска
17187.0,162,1,263.76,3,Группа риска
17188.0,71,8,2086.25,1,Лояльные
17189.0,196,3,573.23,3,Группа риска
17190.0,39,5,1298.3,2,Обычные
17191.0,4,12,2715.42,1,Лояльные
17192.0,172,1,77.83,3,Группа риска
17193.0,22,3,580.14,0,Новые
17194.0,166,1,549.88,3,Группа риска
17195.0,291,1,562.98,3,Группа риска
17196.0,63,1,352.9,0,Новые
17198.0,1,2,521.66,0,Новые
17199.0,218,1,145.12,3,Группа риска
17200.0,23,4,356.71,0,Новые
17201.0,159,4,883.81,2,Обычные
17202.0,56,1,160.65,0,Новые
17203.0,24,4,2012.03,2,Обычные
17205.0,52,2,615.27,0,Новые
17207.0,288,1,303.22,3,Группа риска
17208.0,31,1,115.35,0,Новые
17209.0,285,3,611.6,3,Группа риска
17210.0,28,1,253.37,0,Новые
17211.0,5,7,1702.43,2,Обычные
17212.0,94,2,567.5600000000001,0,Новые
17213.0,2,10,2337.85,1,Лояльные
17215.0,100,1,186.15,0,Новые
17216.0,190,1,65.05,3,Группа риска
17217.0,255,1,104.5,3,Группа риска
17218.0,4,9,2231.96,1,Лояльные
17219.0,52,1,144.9,0,Новые
17220.0,53,7,1283.5,2,Обычные
17221.0,227,3,643.39,3,Группа риска
17222.0,113,5,1250.86,2,Обычные
17223.0,4,2,446.74,0,Новые
17224.0,137,1,100.86,0,Новые
17225.0,217,1,131.15,3,Группа риска
17226.0,80,2,506.63,0,Новые
17227.0,4,7,1082.71,2,Обычные
17228.0,3,7,1271.15,2,Обычные
17233.0,84,2,369.98,0,Новые
17235.0,8,7,1354.82,2,Обычные
17236.0,46,6,1013.13,2,Обычные
17237.0,11,2,687.39,0,Новые
17239.0,23,4,794.2,2,Обычные
17240.0,232,1,130.6,3,Группа риска
17241.0,21,12,2744.14,1,Лояльные
17242.0,92,3,1754.24,2,Обычные
17244.0,19,4,871.14,2,Обычные
17245.0,325,1,200.18,3,Группа риска
17246.0,182,2,38.92,3,Группа риска
17248.0,117,1,227.51,0,Новые
17249.0,64,1,68.03,0,Новые
17251.0,18,3,520.45,0,Новые
17254.0,37,1,198.29,0,Новые
17255.0,26,2,500.72,0,Новые
17256.0,117,3,258.93,0,Новые
17257.0,72,2,192.73,0,Новые
17258.0,32,2,417.3,0,Новые
17259.0,4,5,1285.97,2,Обычные
17260.0,47,1,120.95,0,Новые
17261.0,145,1,230.44,0,Новые
17262.0,2,7,1504.26,2,Обычные
17264.0,60,1,279.59,0,Новые
17266.0,135,2,207.09,0,Новые
17268.0,81,7,970.25,2,Обычные
17269.0,21,1,537.46,0,Новые
17270.0,105,2,604.4,0,Новые
17271.0,372,1,210.39,3,Группа риска
17273.0,60,1,141.12,0,Новые
17274.0,31,1,465.4,0,Новые
17275.0,19,1,114.52,0,Новые
17276.0,35,2,451.34,0,Новые
17278.0,201,1,25.2,3,Группа риска
17280.0,74,1,118.86,0,Новые
17281.0,10,6,797.8499999999999,2,Обычные
17282.0,92,2,636.25,0,Новые
17283.0,14,1,188.46,0,Новые
17284.0,25,4,686.54,2,Обычные
17285.0,264,2,428.34,3,Группа риска
17286.0,36,2,241.56,0,Новые
17288.0,26,4,1080.25,2,Обычные
17289.0,12,7,1133.73,2,Обычные
17290.0,17,6,976.2,2,Обычные
17292.0,108,2,271.75,0,Новые
17293.0,30,8,1899.12,1,Лояльные
17294.0,305,2,467.79,3,Группа риска
17296.0,366,1,338.13,3,Группа риска
17298.0,10,4,454.1,0,Новые
17299.0,75,2,346.97,0,Новые
17300.0,26,2,393.64,0,Новые
17301.0,260,1,132.8,3,Группа риска
17304.0,170,1,111.5,3,Группа риска
17305.0,284,1,2135.46,3,Группа риска
17306.0,29,2,1151.04,0,Новые
17309.0,17,2,247.84,0,Новые
17310.0,23,2,1025.1,0,Новые
17311.0,28,5,2105.81,2,Обычные
17314.0,29,11,1999.94,1,Лояльные
17315.0,11,6,3354.09,1,Лояльные
17316.0,56,1,124.45,0,Новые
17318.0,361,1,164.28,3,Группа риска
17319.0,305,1,29.1,3,Группа риска
17320.0,4,4,1695.15,2,Обычные
17321.0,30,4,1040.32,2,Обычные
17322.0,12,7,900.64,2,Обычные
17323.0,43,5,644.52,2,Обычные
17324.0,2,10,1158.64,1,Лояльные
17325.0,46,2,512.77,0,Новые
17326.0,44,2,321.95,0,Новые
17327.0,45,2,152.35,0,Новые
17328.0,309,1,104.7,3,Группа риска
17329.0,367,3,481.32,3,Группа риска
17330.0,180,2,59.900000000000006,3,Группа риска
17332.0,164,5,838.27,2,Обычные
17334.0,42,1,328.13,0,Новые
17335.0,19,2,508.0,0,Новые
17336.0,108,1,81.12,0,Новые
17339.0,1,3,60.0,0,Новые
17341.0,2,3,1108.47,2,Обычные
17342.0,10,7,1155.84,2,Обычные
17343.0,12,5,1066.3,2,Обычные
17344.0,364,2,294.04,3,Группа риска
17345.0,11,8,946.64,2,Обычные
17346.0,9,12,2646.44,1,Лояльные
17348.0,73,4,1316.89,2,Обычные
17349.0,16,4,741.5,2,Обычные
17350.0,30,3,619.971,0,Новые
17351.0,63,9,1401.08,1,Лояльные
17352.0,332,1,36.25,3,Группа риска
17353.0,49,5,1415.55,2,Обычные
17354.0,64,3,1750.4,2,Обычные
17355.0,22,1,285.11,0,Новые
17356.0,190,4,768.25,3,Группа риска
17358.0,12,3,500.2,0,Новые
17359.0,284,1,156.6,3,Группа риска
17360.0,21,4,615.64,0,Новые
17361.0,312,2,392.44,3,Группа риска
17362.0,36,6,698.3100000000001,2,Обычные
17363.0,31,3,940.86,0,Новые
17365.0,22,8,3404.27,1,Лояльные
17366.0,28,3,1094.59,2,Обычные
17368.0,11,7,863.72,2,Обычные
17369.0,91,1,979.2,0,Новые
17371.0,259,3,238.66,3,Группа риска
17373.0,54,3,520.58,0,Новые
17374.0,29,2,215.44,0,Новые
17375.0,67,1,260.45,0,Новые
17376.0,40,2,250.44,0,Новые
17380.0,70,4,643.75,0,Новые
17382.0,71,7,836.88,2,Обычные
17383.0,89,1,110.7,0,Новые
17384.0,103,1,171.15,0,Новые
17386.0,21,1,126.35,0,Новые
17388.0,56,7,1432.01,2,Обычные
17390.0,56,1,149.3,0,Новые
17392.0,86,1,168.65,0,Новые
17393.0,46,2,381.15,0,Новые
17395.0,144,1,97.5,0,Новые
17396.0,7,9,1198.8,2,Обычные
17397.0,52,1,536.77,0,Новые
17400.0,217,3,2547.09,2,Обычные
17401.0,177,1,114.85,3,Группа риска
17403.0,86,1,118.95,0,Новые
17407.0,47,1,552.9,0,Новые
17408.0,136,3,132.24,0,Новые
17411.0,1,6,537.59,2,Обычные
17412.0,8,13,3126.92,1,Лояльные
17413.0,40,2,560.14,0,Новые
17414.0,59,4,1471.52,2,Обычные
17417.0,184,1,164.18,3,Группа риска
17418.0,23,1,206.6,0,Новые
17419.0,3,8,2273.95,1,Лояльные
17420.0,9,6,475.7,2,Обычные
17421.0,22,3,1059.41,2,Обычные
17422.0,10,10,1488.52,1,Лояльные
17423.0,29,1,420.54,0,Новые
17426.0,88,10,2584.11,1,Лояльные
17429.0,32,3,830.04,0,Новые
17430.0,1,3,469.41,0,Новые
17432.0,21,7,1385.63,2,Обычные
17433.0,21,1,266.8,0,Новые
17435.0,47,1,331.35,0,Новые
17436.0,44,5,305.01,0,Новые
17437.0,165,1,373.17,3,Группа риска
17438.0,80,4,1034.32,2,Обычные
17439.0,291,1,325.74,3,Группа риска
17440.0,185,1,137.16,3,Группа риска
17441.0,368,1,293.35,3,Группа риска
17449.0,23,6,2430.29,1,Лояльные
17454.0,88,7,1015.11,2,Обычные
17456.0,1,2,975.56,0,Новые
17458.0,17,1,213.08,0,Новые
17463.0,192,3,656.55,3,Группа риска
17464.0,158,3,589.78,3,Группа риска
17465.0,61,9,2533.64,1,Лояльные
17467.0,31,1,102.6,0,Новые
17468.0,11,1,57.8,0,Новые
17470.0,3,7,1679.8,2,Обычные
17471.0,110,1,321.65000000000003,0,Новые
17472.0,264,1,224.81,3,Группа риска
17473.0,37,3,592.15,0,Новые
17474.0,235,1,1047.0,3,Группа риска
17476.0,29,4,446.51,0,Новые
17477.0,248,5,1079.0,3,Группа риска
17478.0,44,2,1272.8,0,Новые
17479.0,268,1,389.2600000000001,3,Группа риска
17480.0,80,1,390.21,0,Новые
17482.0,123,2,778.19,0,Новые
17483.0,50,1,177.69,0,Новые
17484.0,212,2,209.57,3,Группа риска
17487.0,364,1,160.55,3,Группа риска
17488.0,277,1,336.5,3,Группа риска
17490.0,24,2,658.18,0,Новые
17491.0,3,8,2422.2000000000003,1,Лояльные
17492.0,114,2,747.85,0,Новые
17493.0,21,1,100.91,0,Новые
17494.0,137,1,54.7,0,Новые
17495.0,21,2,261.51,0,Новые
17496.0,199,4,1114.84,3,Группа риска
17497.0,26,2,287.25,0,Новые
17499.0,183,2,673.96,3,Группа риска
17505.0,186,3,1289.64,3,Группа риска
17510.0,56,1,206.08,0,Новые
17512.0,88,9,2512.23,1,Лояльные
17513.0,44,2,645.6,0,Новые
17514.0,305,1,334.18,3,Группа риска
17515.0,30,5,978.44,2,Обычные
17516.0,14,1,189.47,0,Новые
17518.0,61,2,329.42,0,Новые
17519.0,4,11,3263.73,1,Лояльные
17521.0,30,2,554.85,0,Новые
17524.0,74,3,363.9,0,Новые
17525.0,33,2,739.2,0,Новые
17526.0,1,9,2970.14,1,Лояльные
17529.0,246,2,1240.25,3,Группа риска
17530.0,1,4,755.5600000000001,2,Обычные
17531.0,147,7,897.77,2,Обычные
17532.0,21,1,65.34,0,Новые
17533.0,70,1,34.8,0,Новые
17534.0,87,4,1445.47,2,Обычные
17536.0,56,2,288.33,0,Новые
17539.0,253,7,1047.07,3,Группа риска
17540.0,19,4,1011.7,2,Обычные
17541.0,145,1,124.46,0,Новые
17542.0,277,2,170.95,3,Группа риска
17543.0,185,1,120.05,3,Группа риска
17544.0,26,3,960.69,0,Новые
17545.0,26,3,802.58,0,Новые
17547.0,8,4,692.35,2,Обычные
17548.0,9,4,486.48,0,Новые
17550.0,33,7,1939.38,1,Лояльные
17552.0,8,12,2129.24,1,Лояльные
17553.0,108,3,2270.0,2,Обычные
17555.0,61,3,574.48,0,Новые
17556.0,15,1,142.77,0,Новые
17557.0,368,1,34.0,3,Группа риска
17558.0,29,1,259.17,0,Новые
17559.0,148,1,167.62,0,Новые
17560.0,31,4,1040.85,2,Обычные
17561.0,26,3,554.72,0,Новые
17563.0,214,5,309.28000000000003,3,Группа риска
17565.0,222,1,131.83,3,Группа риска
17567.0,8,2,1024.55,0,Новые
17568.0,269,1,382.79,3,Группа риска
17571.0,178,1,205.24,3,Группа риска
17572.0,9,7,496.2600000000001,2,Обычные
17575.0,303,1,171.7,3,Группа риска
17577.0,281,2,348.75,3,Группа риска
17578.0,110,8,878.99,2,Обычные
17579.0,214,1,304.38,3,Группа риска
17580.0,12,2,329.55,0,Новые
17582.0,82,5,1258.43,2,Обычные
17583.0,196,1,135.95,3,Группа риска
17585.0,81,3,960.23,0,Новые
17586.0,255,1,167.4,3,Группа риска
17587.0,264,1,181.66,3,Группа риска
17588.0,32,6,1661.45,2,Обычные
17591.0,3,2,550.7,0,Новые
17594.0,85,2,1504.7,2,Обычные
17596.0,4,8,2079.39,1,Лояльные
17597.0,45,6,1380.92,2,Обычные
17598.0,17,1,409.98,0,Новые
17599.0,100,3,44.55,0,Новые
17601.0,16,1,305.47,0,Новые
17602.0,100,10,2286.66,1,Лояльные
17603.0,253,6,1285.31,3,Группа риска
17604.0,58,4,636.57,0,Новые
17605.0,226,1,160.75,3,Группа риска
17606.0,373,1,87.30000000000001,3,Группа риска
17607.0,12,1,333.81,0,Новые
17608.0,85,2,305.11,0,Новые
17609.0,38,8,655.0699999999999,2,Обычные
17610.0,176,8,1427.84,2,Обычные
17615.0,23,4,396.1,0,Новые
17616.0,3,2,489.6,0,Новые
17617.0,194,2,237.28,3,Группа риска
17618.0,19,10,3076.36,1,Лояльные
17621.0,21,4,1693.22,2,Обычные
17622.0,232,3,1125.17,3,Группа риска
17623.0,45,6,1856.62,2,Обычные
17624.0,73,2,725.15,0,Новые
17626.0,238,1,254.0,3,Группа риска
17627.0,114,2,285.11,0,Новые
17629.0,24,2,641.4,0,Новые
17631.0,10,4,470.16,0,Новые
17633.0,15,3,732.55,0,Новые
17635.0,60,4,1256.83,2,Обычные
17638.0,283,2,842.4,3,Группа риска
17639.0,23,5,506.67,2,Обычные
17640.0,15,7,2485.93,1,Лояльные
17642.0,65,3,1112.2,2,Обычные
17643.0,9,2,439.7,0,Новые
17644.0,30,11,3095.56,1,Лояльные
17646.0,1,13,3098.5,1,Лояльные
17647.0,305,2,198.6,3,Группа риска
17648.0,21,1,418.87,0,Новые
17649.0,105,3,680.7,0,Новые
17651.0,123,8,1745.92,1,Лояльные
17655.0,2,3,1013.54,2,Обычные
17657.0,66,1,126.0,0,Новые
17659.0,8,4,829.38,2,Обычные
17660.0,373,1,163.47,3,Группа риска
17662.0,297,2,412.92,3,Группа риска
17664.0,110,2,561.59,0,Новые
17665.0,129,1,563.1,0,Новые
17666.0,113,3,1319.64,2,Обычные
17667.0,53,7,1828.29,1,Лояльные
17669.0,98,3,2735.63,2,Обычные
17671.0,1,2,830.63,0,Новые
17672.0,53,5,2600.46,1,Лояльные
17673.0,11,8,2594.11,1,Лояльные
17674.0,4,1,300.66,0,Новые
17676.0,2,7,1339.25,2,Обычные
17678.0,203,2,281.7,3,Группа риска
17679.0,157,9,1174.45,2,Обычные
17680.0,19,3,278.1,0,Новые
17681.0,233,6,529.6,3,Группа риска
17682.0,4,6,1982.45,2,Обычные
17683.0,21,3,819.01,0,Новые
17685.0,8,8,2736.64,1,Лояльные
17686.0,59,2,2557.35,2,Обычные
17687.0,56,1,432.68,0,Новые
17688.0,10,2,286.5,0,Новые
17689.0,24,2,317.08,0,Новые
17690.0,2,8,2690.15,1,Лояльные
17691.0,4,4,479.45,0,Новые
17692.0,32,9,2228.96,1,Лояльные
17694.0,147,2,1412.85,2,Обычные
17695.0,24,4,955.2,2,Обычные
